Spec_File,OptUV_Radius,OptUV_Temperature,OptUV_ChiSquare,SoftX_Radius,SoftX_Temperature,SoftX_ChiSquare
391,47099179388152.82,153324.9152896095,1.0416468093973264e+45,12173700432623.188,219061.3870631087,1.0874070108491734e+38
392,47099179388152.82,153324.9152896095,7.680818488741161e+44,10530923572244.867,219061.3870631087,1.4874203635711926e+38
393,44877427836924.734,153324.9152896095,7.185432570395287e+44,17073410921455.373,208201.0809832753,3.3988303781823912e+38
394,44877427836924.734,153324.9152896095,7.435624909686549e+44,9109830810956.324,230488.19475566497,4.042433435991597e+38
395,40743392791472.9,161322.73884482653,8.988848828565544e+44,10530923572244.867,230488.19475566497,2.4964768353138084e+38
396,44877427836924.734,153324.9152896095,7.1098821263181256e+44,13408906947673.926,219061.3870631087,5.090894651598777e+38
397,44877427836924.734,153324.9152896095,7.892814537346552e+44,12173700432623.188,219061.3870631087,1.2144794040439675e+38
398,49430923427660.79,145723.5961706453,7.202242145338356e+44,15500636310771.8,208201.0809832753,1.892826262408353e+38
399,49430923427660.79,145723.5961706453,6.242546641615524e+44,8680103987716.662,219061.3870631087,2.043496518316986e+38
400,54446440196842.65,138499.1241690537,6.519297778336148e+44,17073410921455.373,197879.19132510768,9.343092301604007e+37
401,54446440196842.65,138499.1241690537,6.571033102556059e+44,14769443894771.04,197879.19132510768,2.0379322647828505e+37
402,54446440196842.65,138499.1241690537,6.009321925121841e+44,14769443894771.04,197879.19132510768,6.035100022204045e+37
403,54446440196842.65,138499.1241690537,6.0117887778605025e+44,16268027946799.209,188069.02526420588,4.788375568922361e+37
404,54446440196842.65,138499.1241690537,1.1982350218723674e+45,17073410921455.373,197879.19132510768,6.027787875904615e+37
405,54446440196842.65,138499.1241690537,1.7735753851369972e+45,13408906947673.926,208201.0809832753,6.207915615881014e+37
406,72758173706358.38,118904.54831693473,2.536686588163036e+45,12776385103381.217,208201.0809832753,9.29055558339475e+37
407,117960232933157.75,92211.31206072407,1.5578633966088125e+45,294814000000.0001,282475.0532263017,1.1458540206850786e+40
408,157633283042274.84,79165.44220820576,7.20640998535811e+44,294814000000.0001,255161.05714164244,2.0358216068917112e+39
409,51878105365161.914,138499.1241690537,7.480454063466173e+44,12173700432623.188,208201.0809832753,6.873152285371025e+37
410,47099179388152.82,145723.5961706453,5.7240682866523704e+44,12173700432623.188,208201.0809832753,1.8259265035706407e+38
411,47099179388152.82,145723.5961706453,6.588027585414787e+44,12173700432623.188,208201.0809832753,4.417249000615212e+37
412,47099179388152.82,145723.5961706453,9.294912113688575e+44,14769443894771.04,208201.0809832753,2.66033555131924e+37
413,42760480233865.53,153324.9152896095,6.625752944303752e+44,13408906947673.926,208201.0809832753,2.059747090641621e+38
414,47099179388152.82,145723.5961706453,1.2910252512747771e+45,12173700432623.188,208201.0809832753,6.277565086606128e+37
415,47099179388152.82,145723.5961706453,9.033762283705813e+44,14769443894771.04,197879.19132510768,4.662323172100543e+37
416,47099179388152.82,145723.5961706453,4.126693010109531e+44,17073410921455.373,188069.02526420588,1.1221170019682385e+37
417,51878105365161.914,138499.1241690537,3.4671057839467453e+44,14072743117597.04,188069.02526420588,1.3836807062839473e+36
418,51878105365161.914,138499.1241690537,3.78662819469305e+44,10034161291321.078,197879.19132510768,3.0568632558259222e+37
419,51878105365161.914,138499.1241690537,3.815632818812025e+44,7880507045267.491,208201.0809832753,5.828144955569775e+37
420,47099179388152.82,145723.5961706453,3.704878748912168e+44,15500636310771.8,197879.19132510768,9.004519531805533e+37
421,47099179388152.82,145723.5961706453,4.060155830518182e+44,7154567661676.926,219061.3870631087,9.134322615052762e+37
422,44877427836924.734,145723.5961706453,6.049584803258309e+44,11599445463179.545,208201.0809832753,2.0509552285281874e+38
423,44877427836924.734,145723.5961706453,5.544711812603954e+44,17073410921455.373,197879.19132510768,9.200942395743004e+37
424,44877427836924.734,145723.5961706453,9.396393706909071e+44,15500636310771.8,197879.19132510768,2.7390635328145176e+37
425,44877427836924.734,145723.5961706453,4.7414567464032405e+44,13408906947673.926,197879.19132510768,4.878835194914802e+37
426,44877427836924.734,145723.5961706453,3.665561261080157e+44,9109830810956.324,208201.0809832753,4.66303691693108e+37
427,49430923427660.79,138499.1241690537,7.648074053992201e+44,11599445463179.545,197879.19132510768,2.1617238245933408e+37
428,49430923427660.79,138499.1241690537,4.140645444812604e+44,12173700432623.188,188069.02526420588,2.1227962856171308e+37
429,49430923427660.79,138499.1241690537,3.692605525450215e+44,16268027946799.209,178745.21331410302,8.664545941847871e+36
430,92642167063347.3,102082.17340924787,1.052804206459801e+45,9560832165339.084,178745.21331410302,9.554054816770932e+34
431,54446440196842.65,131632.81650785255,5.88253144964862e+44,18805767366485.44,169883.6437197453,2.85615235491488e+36
432,49430923427660.79,138499.1241690537,2.7550121456624094e+44,17918666075947.254,169883.6437197453,2.5753807554970814e+36
433,42760480233865.53,145723.5961706453,3.744789457115061e+44,2998102643988.239,297209.68151673453,1.8399244281171485e+39
434,51878105365161.914,131632.81650785255,5.4509398694721114e+44,1197082870574.8118,297209.68151673453,3.9537481949923047e+37
435,76360220282735.89,107407.04320955441,1.0124617956499467e+45,638725470135.9248,297209.68151673453,7.715587713403423e+37
436,69326042034500.164,113009.67197054223,9.286390946711294e+44,433941483097.26434,282475.0532263017,3.2763614507613506e+37
437,54446440196842.65,125106.91663753909,5.096380440267119e+44,1849237387352.3691,219061.3870631087,5.021711148415578e+37
438,72758173706358.38,107407.04320955441,6.961953776853148e+44,2721922345840.4185,197879.19132510768,1.841441485730167e+37
439,66055810080747.76,113009.67197054223,6.498767836965706e+44,7508769597190.191,178745.21331410302,6.687987391356341e+36
440,84108122582942.3,102082.17340924787,7.260406949859975e+44,10530923572244.867,169883.6437197453,1.8846713411346742e+36
441,54446440196842.65,125106.91663753909,4.2222324018353185e+44,25130628995859.67,161461.40010351967,1.1014041024298157e+36
442,59970857199271.62,118904.54831693473,5.7048921197589005e+44,19736786474139.062,161461.40010351967,1.0272502991815416e+34
443,66055810080747.76,113009.67197054223,5.449480719007341e+44,15500636310771.8,161461.40010351967,8.020602256582964e+35
444,51878105365161.914,125106.91663753909,3.1623221551554173e+44,6817074057601.622,178745.21331410302,3.3425302832186773e+36
445,51878105365161.914,125106.91663753909,2.1307696579622738e+44,9560832165339.084,169883.6437197453,1.0075360106426076e+36
446,84108122582942.3,97021.2922408123,4.05746192348455e+44,5353910364736.312,169883.6437197453,1.963285070831272e+35
447,102042119769462.38,87639.79406556961,2.4546779977550783e+44,1762005590804.9211,178745.21331410302,2.8854459563991067e+35
448,112395840221712.94,83294.91612479671,1.6697829317003095e+44,1762005590804.9211,169883.6437197453,2.5495609146803216e+34
449,112395840221712.94,83294.91612479671,1.8685372670584473e+44,2998102643988.239,161461.40010351967,5.763677600571564e+34
450,107093929750912.53,83294.91612479671,1.4591974351395429e+44,986694445859.3854,169883.6437197453,5.981135311497306e+33
