Spec_File,OptUV_Radius,OptUV_Temperature,OptUV_ChiSquare,SoftX_Radius,SoftX_Temperature,SoftX_ChiSquare
0194,310058245855970.3,161461.40010351967,3.5782202937554506e+43,1256346978453.5527,821712.7316698213,6.461078755112195e+41
0195,281496188797849.3,161461.40010351967,2.8657687661340874e+43,1599692525779.4668,742257.0130879642,4.7205722579650715e+42
0196,210649396875692.94,169883.6437197453,1.7378841984258902e+43,4006441416043.9155,575625.5251117854,5.230411471791568e+43
0197,232022972548302.62,169883.6437197453,2.0680295875334005e+43,2856676842380.816,670484.28513293,6.942987929224387e+42
0198,295432250294043.8,169883.6437197453,3.2824780585855483e+43,940150324620.8816,637243.9927387064,9.594284621386195e+41
0199,310058245855970.3,161461.40010351967,3.204228245873784e+43,1383822431093.3665,494187.1905238273,1.1422276349134608e+42
0200,310058245855970.3,169883.6437197453,3.531883761727041e+43,477971426994.6946,605651.6391000265,2.3302005479660284e+43
0201,255565221589118.44,161461.40010351967,2.332296698162209e+43,2856676842380.816,705458.4770241169,7.676975045105703e+42
0202,295432250294043.8,169883.6437197453,3.2520513317245885e+43,738363779660.7452,705458.4770241169,1.7952935327085068e+42
0203,295432250294043.8,161461.40010351967,3.209986425050683e+43,433941483097.26434,670484.28513293,4.810620949090073e+43
0204,268217515957878.8,161461.40010351967,2.5741891985504516e+43,2354613237961.394,705458.4770241169,5.873951574550109e+42
0205,295432250294043.8,161461.40010351967,3.025330570611127e+43,853545218728.9185,705458.4770241169,8.110628937298579e+42
0206,295432250294043.8,169883.6437197453,3.3371143363752033e+43,1035542831815.0599,821712.7316698213,7.731297106454702e+41
0207,243509758311803.9,161461.40010351967,2.0432605495520922e+43,2593524457113.837,705458.4770241169,1.1413512814805984e+43
0208,281496188797849.3,169883.6437197453,2.902059643131465e+43,853545218728.9185,670484.28513293,4.0502594537849876e+42
0209,295432250294043.8,161461.40010351967,3.049060531595857e+43,294814000000.0001,742257.0130879642,9.284166156303898e+43
0210,210649396875692.94,161461.40010351967,1.5695796355883302e+43,2856676842380.816,637243.9927387064,1.4969036952238341e+43
0211,281496188797849.3,161461.40010351967,2.534606169335714e+43,393967505414.80286,705458.4770241169,9.401198754012093e+43
0212,268217515957878.8,169883.6437197453,2.463187032137021e+43,813281981908.4668,957124.8136907646,5.687320828779095e+42
0213,200712692449977.34,169883.6437197453,1.313283669237371e+43,2243541969163.485,705458.4770241169,1.4477320700789804e+43
0214,310058245855970.3,161461.40010351967,2.886364979885538e+43,813281981908.4668,605651.6391000265,2.4405018964733247e+42
0215,281496188797849.3,161461.40010351967,2.521867323424616e+43,1524232201484.8955,705458.4770241169,4.1328252777592585e+42
0216,295432250294043.8,169883.6437197453,2.936101621466702e+43,670346919325.0374,637243.9927387064,2.563408643142645e+42
0217,310058245855970.3,169883.6437197453,3.1302469531133024e+43,294814000000.0001,575625.5251117854,6.767899604637252e+41
0218,232022972548302.62,169883.6437197453,1.7354788635095868e+43,2354613237961.394,705458.4770241169,2.3654642171104393e+43
0219,255565221589118.44,169883.6437197453,2.1858219631706947e+43,2721922345840.4185,705458.4770241169,1.9852453296507237e+43
0220,310058245855970.3,161461.40010351967,3.1444430305296417e+43,1452331474082.144,742257.0130879642,2.5741907887351016e+42
0221,268217515957878.8,161461.40010351967,2.1867463982143355e+43,4412955652750.838,547088.0020280032,3.001310855845326e+42
0222,295432250294043.8,169883.6437197453,2.9990924914235805e+43,2354613237961.394,670484.28513293,3.810448088930459e+42
0223,281496188797849.3,169883.6437197453,2.7742029860069104e+43,2471183323773.634,705458.4770241169,1.280459032201735e+43
0224,310058245855970.3,169883.6437197453,3.4061260175406395e+43,670346919325.0374,670484.28513293,7.340055655624037e+43
0225,310058245855970.3,161461.40010351967,3.178367772466466e+43,294814000000.0001,742257.0130879642,1.8644529358471117e+44
0226,295432250294043.8,161461.40010351967,3.080345349519577e+43,1383822431093.3665,519965.2706590242,2.125555540707944e+42
0227,255565221589118.44,169883.6437197453,2.47085540791691e+43,2593524457113.837,670484.28513293,7.630729386221407e+42
0228,281496188797849.3,169883.6437197453,3.0040279289624276e+43,2243541969163.485,705458.4770241169,2.4694822252816795e+42
0229,295432250294043.8,161461.40010351967,3.07456067695554e+43,1849237387352.3691,742257.0130879642,5.5548727660475263e+42
0230,325408332122161.44,169883.6437197453,4.1846456338793143e+43,895801771859.4875,637243.9927387064,1.8860705373474392e+42
0231,310058245855970.3,161461.40010351967,3.67337245677099e+43,2036870562768.1086,705458.4770241169,3.405537377694336e+42
0232,310058245855970.3,161461.40010351967,3.7971462852228617e+43,774918033144.0964,670484.28513293,3.131428186460769e+42
0233,268217515957878.8,161461.40010351967,2.820032559474011e+43,2471183323773.634,705458.4770241169,4.116758775646015e+42
0234,243509758311803.9,161461.40010351967,2.5646963150035144e+43,3465793214031.2837,670484.28513293,1.2160494684295852e+43
0235,221078038775011.3,161461.40010351967,2.0457536115014715e+43,3817450492069.5947,605651.6391000265,5.617686186366008e+42
0236,232022972548302.62,169883.6437197453,2.428027352155856e+43,2998102643988.239,637243.9927387064,8.47591004854996e+42
0237,295432250294043.8,169883.6437197453,3.9684553983360665e+43,1524232201484.8955,575625.5251117854,3.82484967402172e+42
0238,232022972548302.62,161461.40010351967,2.444131349578688e+43,2243541969163.485,742257.0130879642,2.121963644645852e+43
0239,295432250294043.8,169883.6437197453,3.956651158448143e+43,638725470135.9248,705458.4770241169,4.972733136133705e+42
0240,281496188797849.3,169883.6437197453,3.482090975086996e+43,294814000000.0001,821712.7316698213,1.6323339061145928e+44
0241,255565221589118.44,161461.40010351967,2.7735016716315123e+43,375383361749.04364,637243.9927387064,1.943798710187897e+43
0242,281496188797849.3,169883.6437197453,3.3097137143615534e+43,294814000000.0001,864575.389891787,4.101073394923348e+44
0243,281496188797849.3,161461.40010351967,3.0611209732943275e+43,1524232201484.8955,742257.0130879642,2.260552007764541e+42
0244,268217515957878.8,169883.6437197453,3.032167196131107e+43,1035542831815.0599,780975.0558280292,8.16277202424872e+41
0245,232022972548302.62,169883.6437197453,2.1635147826588925e+43,2471183323773.634,705458.4770241169,4.328714401117485e+43
0246,295432250294043.8,169883.6437197453,3.4574903134941747e+43,1140614355428.725,742257.0130879642,2.799007222236412e+42
