Spec_File,OptUV_Radius_cm,OptUV_Temperature_K,OptUV_ChiSquare,SoftX_Radius_cm,SoftX_Temperature_K,SoftX_ChiSquare
0265,830543954980019.4,40819.79179996614,2.3349319616900018e+41,1033369546729.8458,646632.2190966592,2.1860549959606586e+42
0266,830543954980019.4,43113.424743658674,3.3150551761709318e+40,1000665204032.711,527805.1684035911,3.1317903701333824e+42
0267,778805304410367.5,44308.126953854226,1.9578505155937825e+41,18675536835575.89,296906.57704756694,3.759086574221319e+41
0268,546755847460193.56,40819.79179996614,8.344982867953674e+40,3084103273751.8486,668889.877234506,1.8026528835325905e+43
0269,583078673689622.1,43113.424743658674,1.5040122099340607e+40,3288990606564.976,604314.1632126757,7.820440105336914e+42
0270,778805304410367.5,40819.79179996614,1.4887302970814031e+41,1175230625815.9944,765850.0724140495,1.815201737854168e+42
0271,546755847460193.56,41950.93588729162,2.2487585862680145e+40,3184899793878.313,625115.1960956908,8.949353530893986e+42
0272,564625251267719.1,41950.93588729162,9.696946200731444e+40,3740503579855.1514,625115.1960956908,6.386149118490172e+42
0273,778805304410367.5,41950.93588729162,9.679869397160067e+40,2096653133691.913,564765.5608154068,2.51382536987529e+42
0274,707177313041143.1,43113.424743658674,7.32289776000454e+40,2096653133691.913,668889.877234506,1.415951930452194e+42
0275,684796385263151.5,44308.126953854226,1.7340463953957885e+41,1336566408625.6714,564765.5608154068,2.0099010263319763e+42
0276,621814547189458.4,43113.424743658674,8.826831827514043e+40,2986496787575.317,646632.2190966592,3.1447572334181034e+42
0277,564625251267719.1,43113.424743658674,7.718554558430199e+39,3622123169553.179,584205.2955044999,8.14743496203091e+42
0278,804258688286553.2,41950.93588729162,1.6940940553728774e+41,2542891030606.955,584205.2955044999,1.6694366429853057e+42
0279,663123774789698.0,43113.424743658674,4.588709205250692e+40,3740503579855.1514,604314.1632126757,1.5666531756969436e+42
0280,529451979097141.0,44308.126953854226,8.939323501258997e+40,3740503579855.1514,584205.2955044999,5.2206971547474454e+42
0281,663123774789698.0,44308.126953854226,7.940748839726925e+40,2542891030606.955,691913.6638317006,9.618327184312269e+42
0282,707177313041143.1,40819.79179996614,1.6424657599393844e+41,2800453276219.6113,691913.6638317006,3.4992713973100594e+42
0283,602135201973896.6,40819.79179996614,1.1458191182345347e+41,3288990606564.976,625115.1960956908,7.401188839597606e+42
0284,730289707776296.1,43113.424743658674,8.959555173037091e+40,3622123169553.179,476850.00108219223,1.293179310585866e+42
0285,583078673689622.1,44308.126953854226,1.136625689152817e+41,2986496787575.317,646632.2190966592,5.423945149092796e+42
0286,512695747968727.56,44308.126953854226,6.539377484994565e+40,3740503579855.1514,604314.1632126757,5.604227679953885e+42
0287,730289707776296.1,43113.424743658674,1.4674131586541059e+41,1175230625815.9944,715729.9497136263,2.996290249263536e+42
0288,754157475712119.9,43113.424743658674,1.0344873694385243e+41,1175230625815.9944,715729.9497136263,8.973903556377711e+41
0289,754157475712119.9,43113.424743658674,6.458964244272504e+40,908632396613.3987,668889.877234506,2.6713791181003876e+42
0290,754157475712119.9,41950.93588729162,1.181626945403524e+40,1213640220733.4148,510242.17724234634,4.420506158260338e+42
0291,684796385263151.5,41950.93588729162,4.0866950027659103e+40,1520050384515.9585,740366.0134130177,2.7028552666808414e+42
0292,707177313041143.1,40819.79179996614,1.5069505817759785e+41,1728723059741.5186,765850.0724140495,1.8606622625914507e+42
0293,778805304410367.5,40819.79179996614,1.557343913900136e+41,294814000000.0001,161461.40010351967,0.0
