Spec_File,OptUV_Radius_cm,OptUV_Temperature_K,OptUV_ChiSquare,SoftX_Radius_cm,SoftX_Temperature_K,SoftX_ChiSquare
0381,236949101430692.06,39719.147316981514,3.330590947733349e+41,4837989905933.884,259316.8180365392,9.512585895760115e+39
0382,306471397892951.3,38648.180062236104,7.704882224486262e+41,6059446853495.872,259316.8180365392,1.0029354696375125e+40
0383,269477498772982.75,38648.180062236104,4.928340042974246e+41,5681974232668.811,250687.9162072655,7.106090932867605e+39
0384,229450075898644.53,39719.147316981514,3.295542589971693e+41,6461996247578.049,250687.9162072655,6.314720076169287e+38
0385,236949101430692.06,39719.147316981514,4.042965745359082e+41,5328016230076.534,250687.9162072655,3.9681636036184335e+39
0386,244693214630330.4,39719.147316981514,6.735460475294563e+41,5681974232668.811,242346.1455688769,3.357458976297265e+39
0387,229450075898644.53,39719.147316981514,4.687002855652433e+41,5159393814953.366,242346.1455688769,2.3963663022540664e+39
0388,229450075898644.53,39719.147316981514,6.450655538151372e+41,4119368615813.722,242346.1455688769,2.7422114420402145e+39
0389,236949101430692.06,38648.180062236104,5.364637990083226e+41,4996108004985.691,234281.9516818377,2.4905058832316905e+39
0390,252690425600276.66,38648.180062236104,8.820418583570058e+41,6257485343945.197,234281.9516818377,1.916341396173313e+39
0391,236949101430692.06,40819.79179996614,1.1022171837173603e+42,6891288349137.303,234281.9516818377,1.2602854748264727e+39
0392,229450075898644.53,39719.147316981514,6.359867776773724e+41,6059446853495.872,234281.9516818377,1.5857841913039527e+39
0393,222188381437239.4,39719.147316981514,4.999778483444721e+41,8093469310810.928,226486.09803555254,5.709828143958944e+38
0394,222188381437239.4,38648.180062236104,3.6580621051082756e+41,10468142054606.785,226486.09803555254,7.379922587646703e+37
0395,222188381437239.4,38648.180062236104,4.576435440718678e+41,12294302918085.78,226486.09803555254,2.1438377871730777e+38
0396,208347178983248.0,40819.79179996614,4.4785393974779836e+41,13111054728935.133,218949.6554691137,3.507621627201919e+37
0397,215156506932285.7,39719.147316981514,4.819143089814386e+41,9204541621404.6,226486.09803555254,2.2811051859648418e+38
0398,215156506932285.7,40819.79179996614,4.144339300889574e+41,9816030217985.477,218949.6554691137,1.26591168859288e+38
0399,215156506932285.7,40819.79179996614,3.1020656403325003e+41,8913233943034.248,218949.6554691137,8.512862033500596e+37
0400,222188381437239.4,40819.79179996614,3.813300829924031e+41,9204541621404.6,211663.99194408173,2.4158408797218853e+38
0401,229450075898644.53,39719.147316981514,3.693692550851468e+41,7837325132005.645,211663.99194408173,2.2965429088400335e+38
0402,222188381437239.4,40819.79179996614,4.493371472484861e+41,7837325132005.645,211663.99194408173,1.79039692379349e+38
0403,229450075898644.53,39719.147316981514,3.967173418459101e+41,7116513584197.631,204620.76265757895,1.458355733042161e+38
0404,244693214630330.4,40819.79179996614,9.147856147101446e+41,12696112728435.014,204620.76265757895,2.530050427782665e+37
0405,278284724639857.44,38648.180062236104,8.557781993028356e+41,15901525596319.79,204620.76265757895,1.659924129884288e+37
0406,326831321580399.75,39719.147316981514,1.6341753911471087e+42,11163575869463.494,211663.99194408173,1.685862400074687e+35
0407,383846842129873.5,38648.180062236104,1.904553044963267e+42,543148332835.2403,242346.1455688769,4.246642828668556e+33
0408,383846842129873.5,38648.180062236104,1.7470546828929033e+42,658748460420.7306,226486.09803555254,2.1769731062245733e+32
0409,215156506932285.7,39719.147316981514,2.130338152186542e+41,10468142054606.785,211663.99194408173,2.570955280399715e+37
0410,201753354380024.28,39719.147316981514,1.442753228183102e+41,10136843627785.957,211663.99194408173,7.922663789748821e+37
0411,201753354380024.28,39719.147316981514,2.1833995805314508e+41,13982066104151.035,204620.76265757895,4.956356241179344e+37
0412,215156506932285.7,39719.147316981514,4.095361769995423e+41,12696112728435.014,211663.99194408173,2.399026213695014e+37
0413,201753354380024.28,39719.147316981514,2.929448132345032e+41,11528430577600.734,211663.99194408173,8.071738056696184e+37
0414,236949101430692.06,40819.79179996614,7.659761120375908e+41,14439036407146.86,204620.76265757895,5.996981024764998e+37
0415,222188381437239.4,39719.147316981514,3.716874231549654e+41,14910941688726.232,197811.9004843798,2.315352777035565e+37
0416,189185149842584.28,41950.93588729162,1.765049324404523e+41,14439036407146.86,191229.60673704112,1.543406750885699e+36
0417,189185149842584.28,40819.79179996614,1.1032210637841202e+41,11905209686987.71,191229.60673704112,1.3069113162763037e+37
0418,189185149842584.28,40819.79179996614,8.803418207750168e+40,13982066104151.035,191229.60673704112,8.878425649388373e+36
0419,189185149842584.28,40819.79179996614,6.290600022555916e+40,9204541621404.6,204620.76265757895,1.8228297507245566e+37
0420,177399880318941.1,41950.93588729162,9.103463188657009e+40,11528430577600.734,204620.76265757895,6.451071033529764e+36
0421,183197770019712.28,41950.93588729162,1.6981410542275995e+41,7116513584197.631,218949.6554691137,1.010581701893755e+38
0422,195368212817820.12,40819.79179996614,2.793663834384358e+41,13982066104151.035,204620.76265757895,4.535110076072889e+37
0423,195368212817820.12,39719.147316981514,2.5502941026950025e+41,12696112728435.014,204620.76265757895,6.366386321073953e+37
0424,222188381437239.4,39719.147316981514,5.0517426749852236e+41,15398270062851.605,197811.9004843798,5.272361234820459e+36
0425,195368212817820.12,39719.147316981514,1.5593398097911701e+41,13539558113731.52,197811.9004843798,2.0057988993983816e+37
0426,177399880318941.1,41950.93588729162,1.3561656722237591e+41,10468142054606.785,204620.76265757895,1.1752114488942187e+37
0427,215156506932285.7,39719.147316981514,2.7915999473607794e+41,15901525596319.79,191229.60673704112,1.3110629909923745e+37
0428,183197770019712.28,41950.93588729162,2.1449223448437338e+41,13982066104151.035,184866.3422334946,1.2697346632572877e+37
0429,189185149842584.28,39719.147316981514,1.9743274678212987e+41,15901525596319.79,178714.81866187273,8.418380330032939e+36
0430,316487680644833.06,38648.180062236104,1.5045285182544707e+42,9505369992715.307,178714.81866187273,5.134781940665651e+35
0431,229450075898644.53,38648.180062236104,4.388661828206031e+41,22650315566186.54,167019.0456086921,2.370046120578017e+36
0432,189185149842584.28,39719.147316981514,2.012809992618716e+41,21933472608293.023,167019.0456086921,1.527315706149598e+36
0433,177399880318941.1,39719.147316981514,2.275496559326223e+41,3084103273751.8486,296906.57704756694,9.682804281431517e+37
0434,215156506932285.7,38648.180062236104,4.7963545480479725e+41,1213640220733.4148,296906.57704756694,1.0747572544451847e+38
0435,278284724639857.44,38648.180062236104,1.615913990411228e+42,637900221309.1887,296906.57704756694,3.41924138056118e+37
0436,260949006234250.75,38648.180062236104,1.3274465675404542e+42,493194096678.63446,277475.8887076415,2.0999364740556023e+37
0437,201753354380024.28,39719.147316981514,5.7023867575911796e+41,1843567935364.6787,218949.6554691137,4.99436819192336e+37
0438,252690425600276.66,39719.147316981514,1.0960840388159554e+42,2711823817433.4067,197811.9004843798,1.903876526208268e+37
0439,229450075898644.53,40819.79179996614,9.916510605572175e+41,10810268176087.229,172767.9902326713,5.059508173598309e+36
0440,269477498772982.75,39719.147316981514,1.2817903751217367e+42,8631145644288.462,172767.9902326713,1.399937481160388e+36
0441,195368212817820.12,39719.147316981514,5.32195306599523e+41,17512146182085.709,167019.0456086921,2.2034593937300662e+36
0442,229450075898644.53,38648.180062236104,8.812475976072364e+41,19916215435303.72,161461.40010351967,5.711953122356198e+35
0443,236949101430692.06,38648.180062236104,8.693312479961749e+41,15901525596319.79,161461.40010351967,8.58400474544197e+35
0444,195368212817820.12,39719.147316981514,4.4628263199133315e+41,6673191099699.122,178714.81866187273,5.746786328330439e+35
0445,177399880318941.1,39719.147316981514,3.698973918102724e+41,8093469310810.928,172767.9902326713,8.56736406102925e+35
0446,252690425600276.66,38648.180062236104,1.7252475839545232e+42,6461996247578.049,167019.0456086921,4.5270161504586006e+35
0447,269477498772982.75,38648.180062236104,2.5094089490738382e+42,2542891030606.955,172767.9902326713,6.561667334896124e+34
0448,287379793565330.1,37606.0898337668,2.040416123729274e+42,1471943442667.867,172767.9902326713,1.5644867134670482e+34
0449,269477498772982.75,38648.180062236104,1.886934204214408e+42,1425359001572.086,172767.9902326713,3.4264983517039817e+34
0450,278284724639857.44,37606.0898337668,1.6119347813124522e+42,1175230625815.9944,167019.0456086921,9.031901382572912e+33
